Dia,Cliente,Desc. Merc.,Contenedor,Envase,Cant.,Volumen,Ubic.,Estado,idcont,e-tally
2025-09-29,Mercovan Argentina S...,Efectos Personales /...,ZCSU-849076-9,Bultos,312,-60,IA9,Realizado,2488,http://dassaweb.mqbic.com/PublicTally.php?id=2488
2025-09-29,Sistema Obraseco Srl,Pvc Corner / Pvc Pan...,FCIU-811383-1,Bultos,620,-65,IB2,Realizado,2609,http://dassaweb.mqbic.com/PublicTally.php?id=2609
2025-09-29,Geo Logistics Argent...,Stc Teflon Tape - Fe...,JXLU-785431-5,Bultos,6,-9,IA8,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-29,Geo Logistics Argent...,Stc Teflon Tape - Fe...,JXLU-785431-5,Bultos,6,-9,IA8,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-29,Geo Logistics Argent...,Stc Teflon Tape - Fe...,JXLU-785431-5,Bultos,6,-9,IA8,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-29,Geo Logistics Argent...,Stc Teflon Tape - Fe...,JXLU-785431-5,Bultos,6,-9,IA8,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-29,Bymar Transforwardin...,Mudanza - Dukarevich...,HLXU-855489-1,Bultos,94,-60,ANEX-A1,Realizado,2560,http://dassaweb.mqbic.com/PublicTally.php?id=2560
2025-09-29,Bymar Transforwardin...,Mudanza - Dukarevich...,HLXU-855489-1,Bultos,94,-60,ANEX-A1,Realizado,2560,http://dassaweb.mqbic.com/PublicTally.php?id=2560
2025-09-29,Bymar Transforwardin...,Auto Mercedes Benz C...,HLXU-855489-1,Bultos,1,-6,PA-A,Realizado,2560,http://dassaweb.mqbic.com/PublicTally.php?id=2560
2025-09-29,Bymar Transforwardin...,Auto Mercedes Benz C...,HLXU-855489-1,Bultos,1,-6,PA-A,Realizado,2560,http://dassaweb.mqbic.com/PublicTally.php?id=2560
2025-09-30,Geo Logistics Argent...,Stc Flexible House -...,JXLU-785431-5,Bultos,9,-12,IA9,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-30,Geo Logistics Argent...,Stc Flexible House -...,JXLU-785431-5,Bultos,9,-12,IA9,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-30,Geo Logistics Argent...,Stc Flexible House -...,JXLU-785431-5,Bultos,9,-12,IA9,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-30,Geo Logistics Argent...,Stc Flexible House -...,JXLU-785431-5,Bultos,9,-12,IA9,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-30,Geo Logistics Argent...,Stc Flexible Hose - ...,JXLU-785431-5,Bultos,5,-7,IB9,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-30,Geo Logistics Argent...,Stc Flexible Hose - ...,JXLU-785431-5,Bultos,5,-7,IB9,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-30,Geo Logistics Argent...,Stc Flexible Hose - ...,JXLU-785431-5,Bultos,5,-7,IB9,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-30,Geo Logistics Argent...,Stc Flexible Hose - ...,JXLU-785431-5,Bultos,5,-7,IB9,Realizado,2520,http://dassaweb.mqbic.com/PublicTally.php?id=2520
2025-09-30,Pantografos Cam Cnc ...,Maquina Laser,EGHU-849387-9,Bultos,8,-50,PLZA,Pendiente,,
2025-09-30,Pantografos Cam Cnc ...,Maquina Corte Laser,DRYU-957373-1,Bultos,10,-50,ANEX-A1,Pendiente,,
2025-09-30,Blanco Mamila Srl,Telas,PIDU-454214-7,Contenedor,1,0,PLZA,Realizado,,
2025-09-30,Grupo Rsm Srl,Gonzalez Ignacio / V...,MRKU-032855-0,Bultos,1,-5,PA-A,Realizado,2606,http://dassaweb.mqbic.com/PublicTally.php?id=2606
2025-09-30,Grupo Rsm Srl,Gonzalez Ignacio / V...,MRKU-032855-0,Bultos,1,-5,PA-A,Realizado,2606,http://dassaweb.mqbic.com/PublicTally.php?id=2606
2025-09-30,Noah Servicess.R.L.,Zuccoli Ezequiell / ...,CMAU-430429-0,Bultos,1,-15,NV5,Realizado,2605,http://dassaweb.mqbic.com/PublicTally.php?id=2605
2025-09-30,Noah Servicess.R.L.,Zuccoli Ezequiell / ...,CMAU-430429-0,Bultos,1,-15,NV5,Realizado,2605,http://dassaweb.mqbic.com/PublicTally.php?id=2605
2025-09-30,Noah Servicess.R.L.,Zuccoli Ezequiell / ...,CMAU-430429-0,Bultos,1,-15,NV5,Realizado,2605,http://dassaweb.mqbic.com/PublicTally.php?id=2605
2025-09-30,Noah Servicess.R.L.,Zucolli / Moto Ducat...,CMAU-430429-0,Bultos,1,-10,EA9,Realizado,2605,http://dassaweb.mqbic.com/PublicTally.php?id=2605
2025-09-30,Noah Servicess.R.L.,Zucolli / Moto Ducat...,CMAU-430429-0,Bultos,1,-10,EA9,Realizado,2605,http://dassaweb.mqbic.com/PublicTally.php?id=2605
2025-09-30,Noah Servicess.R.L.,Zucolli / Moto Ducat...,CMAU-430429-0,Bultos,1,-10,EA9,Realizado,2605,http://dassaweb.mqbic.com/PublicTally.php?id=2605
2025-09-30,Noah Servicess.R.L.,Zuccoli / Efectos Pe...,CMAU-430429-0,Bultos,69,-15,IA7,Realizado,2605,http://dassaweb.mqbic.com/PublicTally.php?id=2605
2025-09-30,Noah Servicess.R.L.,Zuccoli / Efectos Pe...,CMAU-430429-0,Bultos,69,-15,IA7,Realizado,2605,http://dassaweb.mqbic.com/PublicTally.php?id=2605
2025-09-30,Noah Servicess.R.L.,Zuccoli / Efectos Pe...,CMAU-430429-0,Bultos,69,-15,IA7,Realizado,2605,http://dassaweb.mqbic.com/PublicTally.php?id=2605
2025-09-30,Eagle Service Group ...,Mudanza Skidelski,UACU-831356-5,Bultos,19,-20,NAVE2,Realizado,2607,http://dassaweb.mqbic.com/PublicTally.php?id=2607
2025-09-30,Eagle Service Group ...,Mudanza Skidelski,UACU-831356-5,Bultos,19,-20,NAVE2,Realizado,2607,http://dassaweb.mqbic.com/PublicTally.php?id=2607
2025-09-30,Eagle Service Group ...,Mudanza Skidelski,UACU-831356-5,Bultos,19,-20,NAVE2,Realizado,2607,http://dassaweb.mqbic.com/PublicTally.php?id=2607
2025-09-30,Lift Van Int. Co S.A,Efectos Personales /...,TCKU-338199-8,Bultos,76,-25,ANEX-A1,Realizado,2547,http://dassaweb.mqbic.com/PublicTally.php?id=2547
2025-09-30,Lift Van Int. Co S.A,Efectos Personales /...,TCKU-338199-8,Bultos,76,-25,ANEX-A1,Realizado,2547,http://dassaweb.mqbic.com/PublicTally.php?id=2547
2025-09-30,Jupam Sa,Telas,TCKU-664318-1,Contenedor,1,0,PLZA,Realizado,,
2025-09-30,Mercovan Argentina S...,Mudanza D Alessio Fr...,FANU-373775-0,Bultos,231,-50,NV2,Realizado,2417,http://dassaweb.mqbic.com/PublicTally.php?id=2417
2025-09-30,Mercovan Argentina S...,Efectos Personales /...,CMAU-239086-0,Bultos,62,-17,ANEX-A1,Realizado,2548,http://dassaweb.mqbic.com/PublicTally.php?id=2548
2025-09-30,Mercovan Argentina S...,Efectos Personales /...,CMAU-239086-0,Bultos,62,-17,ANEX-A1,Realizado,2548,http://dassaweb.mqbic.com/PublicTally.php?id=2548
2025-09-30,Sk Distributors S.R....,Speaker,MRKU-075134-5,Contenedor,1,0,PLZA,Realizado,,
2025-10-01,Almar Internacional ...,Mudanza Ledesma Luci...,HAMU-289490-0,Bultos,17,-42,NV2,Realizado,2640,http://dassaweb.mqbic.com/PublicTally.php?id=2640
2025-10-01,Mercovan Argentina S...,Efectos Personales /...,DFSU-433491-0,Bultos,336,-55,IB9,Pendiente,2530,http://dassaweb.mqbic.com/PublicTally.php?id=2530
2025-10-01,Mercovan Argentina S...,Efectos Personales /...,DFSU-433491-0,Bultos,336,-55,IB9,Pendiente,2530,http://dassaweb.mqbic.com/PublicTally.php?id=2530
2025-10-01,Mercovan Argentina S...,Vices Sandro,TRHU-374815-0,Bultos,153,-35,N23-1,Realizado,2475,http://dassaweb.mqbic.com/PublicTally.php?id=2475
2025-10-02,Juguetech Sa,Plastic Toy,MEDU-891867-5,Contenedor,1,0,PLZA,Realizado,,
2025-10-02,Mercovan Argentina S...,Etcheverrigaray / Ef...,TCLU-415732-0,Bultos,265,-50,IB2,Realizado,2565,http://dassaweb.mqbic.com/PublicTally.php?id=2565
2025-10-02,Trice Transport Comp...,Mudanza Alexia Barta...,TCLU-953831-4,Bultos,173,-67,IB1,Pendiente,2325,http://dassaweb.mqbic.com/PublicTally.php?id=2325
2025-10-02,Sk Distributors S.R....,Vacuum Cleaner,BEAU-416511-4,Contenedor,1,0,PLZA,Realizado,,
2025-10-30,Grupo Leal-Tex S.R.L...,Telas,MSNU-907577-8,Contenedor,1,0,PLZA,Realizado,,
2025-10-30,Sk Distributors S.R....,Fan,HLBU-133334-0,Contenedor,1,0,PLZA,Realizado,,
2025-10-30,Sk Distributors S.R....,Stand Mixer,UACU-852499-5,Contenedor,1,0,PLZA,Realizado,,
2025-10-30,Poka S.A.,Juguetes,EITU-904387-7,Contenedor,1,0,PLZA,Realizado,,
2025-10-30,Poka S.A.,Juguetes,TCNU-168400-6,Contenedor,1,0,PLZA,Realizado,,
2025-10-30,Poka S.A.,Juguetes,EGHU-927093-0,Bultos,375,-68,IA2,Realizado,2889,http://dassaweb.mqbic.com/PublicTally.php?id=2889
2025-10-30,Tio Musa,Refrigerator And Wah...,UETU-785011-6,Contenedor,1,0,PLZA,Realizado,,
2025-10-30,Tio Musa,Refrigerator And Wah...,UETU-786271-3,Contenedor,1,0,PLZA,Realizado,,
2025-10-30,Impulso Jm S.A.,Woven Caps,MSMU-148165-3,Bultos,60,-13,IB9,Realizado,2926,http://dassaweb.mqbic.com/PublicTally.php?id=2926
2025-10-30,Impulso Jm S.A.,Woven Caps,MSMU-148165-3,Bultos,62,-13,IB9,Realizado,2926,http://dassaweb.mqbic.com/PublicTally.php?id=2926
2025-10-30,Jose Luis San Martin,Tent,SKYU-824931-1,Contenedor,1,0,PLZA,Realizado,,
2025-10-30,Raisvic S.R.L.,Telas,TRHU-564520-7,Contenedor,1,0,PLZA,Realizado,,
2025-10-06,Multitransport Argen...,Outdoor Wpc Panel,BEAU-559667-2,Contenedor,1,0,PLZA,Realizado,,
2025-10-06,Multitransport Argen...,Outdoor Wpc Panel,TLLU-264812-8,Contenedor,1,0,PLZA,Realizado,,
2025-10-06,Multitransport Argen...,Outdoor Wpc Panel,TRHU-535131-0,Contenedor,1,0,PLZA,Realizado,,
2025-10-06,Mazon Textil Sa,Telas,UETU-619562-1,Contenedor,1,0,PLZA,Realizado,,
2025-10-06,Edelweiss Spedition ...,Cani Fernando / Efec...,HLBU-180704-9,Bultos,153,-60,IA8,Realizado,2577,http://dassaweb.mqbic.com/PublicTally.php?id=2577
2025-10-03,Ricoltex Srl,Organic Lint,CMAU-731519-6,Contenedor,1,0,PLZA,Realizado,,
2025-10-03,Chelatex Sas,Textil,MSBU-729385-5,Rollos,1229,-70,CTNNAC,Realizado,2634,http://dassaweb.mqbic.com/PublicTally.php?id=2634
2025-10-03,Lift Van Int. Co S.A,Bosch Trinidad / Efe...,GESU-112370-3,Bultos,59,-10,ANEX-A1,Realizado,2573,http://dassaweb.mqbic.com/PublicTally.php?id=2573
2025-10-03,Trice Transport Comp...,Mudanza Alexia Barta...,TCLU-953831-4,Bultos,173,-67,IB1,Pendiente,2325,http://dassaweb.mqbic.com/PublicTally.php?id=2325
2025-10-03,Grupo De Asesoramien...,Mudanza -,MRSU-303521-8,Bultos,21,-70,NV4,Pendiente,2641,http://dassaweb.mqbic.com/PublicTally.php?id=2641
2025-10-03,Grupo De Asesoramien...,Auto Toyota Vin 5Tdb...,TGBU-631729-8,Bultos,1,-30,EA8,Realizado,2642,http://dassaweb.mqbic.com/PublicTally.php?id=2642
2025-10-03,Grupo De Asesoramien...,Auto Toyota Vin 5Tdb...,TGBU-631729-8,Bultos,1,-30,EA8,Realizado,2642,http://dassaweb.mqbic.com/PublicTally.php?id=2642
2025-10-03,Grupo De Asesoramien...,Auto Toyota Vin 5Tdb...,TGBU-631729-8,Bultos,1,-30,EA8,Realizado,2642,http://dassaweb.mqbic.com/PublicTally.php?id=2642
2025-10-03,Grupo De Asesoramien...,Mudanza - Ayosa Vane...,TGBU-631729-8,Bultos,6,-10,NV2,Realizado,2642,http://dassaweb.mqbic.com/PublicTally.php?id=2642
2025-10-03,Grupo De Asesoramien...,Mudanza - Ayosa Vane...,TGBU-631729-8,Bultos,6,-10,NV2,Realizado,2642,http://dassaweb.mqbic.com/PublicTally.php?id=2642
2025-10-03,Grupo De Asesoramien...,Mudanza - Ayosa Vane...,TGBU-631729-8,Bultos,6,-10,NV2,Realizado,2642,http://dassaweb.mqbic.com/PublicTally.php?id=2642
2025-10-03,Mercovan Argentina S...,Puertas Camila,ZCSU-769860-8,Bultos,165,-38,IB9,Realizado,2489,http://dassaweb.mqbic.com/PublicTally.php?id=2489
2025-10-03,Lift Van Int. Co S.A,Saravia / Efectos Pe...,OOCU-048760-4,Bultos,153,-35,NAVE 3,Realizado,2619,http://dassaweb.mqbic.com/PublicTally.php?id=2619
2025-10-08,Mma Tex S.A.,Telas,BSIU-996103-2,Contenedor,1,0,PLZA,Realizado,,
2025-10-08,Grupo Rsm Srl,Nicholson Delfina / ...,TCNU-791296-8,Bultos,107,-60,NV3,Realizado,2691,http://dassaweb.mqbic.com/PublicTally.php?id=2691
2025-10-08,Industrias Saladillo...,Valves,GCXU-213925-6,Bultos,18,-4,ANEX-A1,Realizado,1323,http://dassaweb.mqbic.com/PublicTally.php?id=1323
2025-10-08,Industrias Saladillo...,Valves,GCXU-213925-6,Bultos,18,-4,ANEX-A1,Realizado,1323,http://dassaweb.mqbic.com/PublicTally.php?id=1323
2025-10-08,Industrias Saladillo...,Valves,GCXU-213925-6,Bultos,18,-4,ANEX-A1,Realizado,1323,http://dassaweb.mqbic.com/PublicTally.php?id=1323
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,11,-9,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,3,-3,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,2,-2,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,ANEX,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Industrias Saladillo...,Accecosrios De Tuber...,HDMU-271974-1,Bultos,6,-5,NV4,Realizado,2134,http://dassaweb.mqbic.com/PublicTally.php?id=2134
2025-10-08,Sk Distributors S.R....,Cafeteria,MSDU-416608-9,Contenedor,1,-60,PLZA,Realizado,,
2025-10-08,Dmc Import Group S.R...,Ceramic,EGSU-969165-6,Contenedor,1,0,PLZA,Realizado,,
2025-10-08,Dmc Import Group S.R...,Ceramic,TIIU-583158-9,Contenedor,1,0,PLZA,Realizado,,
2025-10-08,Mercovan Argentina S...,Efectos Personales /...,UACU-842024-4,Bultos,293,-45,IA3,Realizado,2579,http://dassaweb.mqbic.com/PublicTally.php?id=2579
2025-10-08,Mercovan Argentina S...,Efectos Personales /...,UACU-842024-4,Bultos,293,-45,IA3,Realizado,2579,http://dassaweb.mqbic.com/PublicTally.php?id=2579
2025-10-08,Mercovan Argentina S...,Efectos Personales /...,UACU-842024-4,Bultos,293,-45,IA3,Realizado,2579,http://dassaweb.mqbic.com/PublicTally.php?id=2579
2025-10-08,Edelweiss Spedition ...,Household Goods / Ar...,SEGU-185712-6,Bultos,187,-30,ANEX-A1,Realizado,2623,http://dassaweb.mqbic.com/PublicTally.php?id=2623
2025-10-08,Lift Van Int. Co S.A,Lipzcoa Javier / Efe...,BSIU-830255-5,Bultos,183,-50,IB8,Realizado,2563,http://dassaweb.mqbic.com/PublicTally.php?id=2563
