fecha_vto,aplicacion,adicional,debe,haber
2018-05-17,0003-00003967,MERCOVAN ARGENTINA SRL                  ,44933.35,0.00
2018-05-18,0003-00003985,MERCOVAN ARGENTINA SRL                  ,13080.10,0.00
2018-05-18,0003-00003987,MERCOVAN ARGENTINA SRL                  ,49386.15,0.00
2018-05-18,0003-00003884,                                        ,0.00,14278.00
2018-05-18,0003-00003921,                                        ,0.00,44171.05
2018-05-18,0003-00003930,                                        ,0.00,40867.75
2018-05-18,0003-00003951,                                        ,0.00,50499.35
2018-05-21,0003-00003998,MERCOVAN ARGENTINA SRL                  ,24684.00,0.00
2018-05-21,0003-00004004,MERCOVAN ARGENTINA SRL                  ,46324.85,0.00
2018-05-22,0003-00004014,MERCOVAN ARGENTINA SRL                  ,40111.50,0.00
2018-05-22,0003-00004015,MERCOVAN ARGENTINA SRL                  ,19602.00,0.00
2018-05-22,0003-00004016,MERCOVAN ARGENTINA SRL                  ,56023.00,0.00
2018-05-23,0003-00004018,MERCOVAN ARGENTINA SRL                  ,38320.70,0.00
2018-05-23,0003-00004026,MERCOVAN ARGENTINA SRL                  ,13673.00,0.00
2018-05-23,0003-00004032,MERCOVAN ARGENTINA SRL                  ,34061.50,0.00
2018-05-24,0003-00004035,MERCOVAN ARGENTINA SRL                  ,13080.10,0.00
2018-05-24,0003-00004032,MERCOVAN ARGENTINA SRL                  ,0.00,34061.50
2018-05-24,0003-00004036,MERCOVAN ARGENTINA SRL                  ,49997.20,0.00
2018-05-24,0003-00004037,MERCOVAN ARGENTINA SRL                  ,18997.00,0.00
2018-05-24,0003-00004038,MERCOVAN ARGENTINA SRL                  ,22808.50,0.00
2018-05-24,0003-00004039,MERCOVAN ARGENTINA SRL                  ,22808.50,0.00
2018-05-28,0003-00004041,MERCOVAN ARGENTINA SRL                  ,38127.10,0.00
2018-05-29,0003-00004004,                                        ,0.00,46324.85
2018-05-29,0003-00004016,                                        ,0.00,56023.00
2018-05-29,0003-00003987,                                        ,0.00,49386.15
2018-05-29,0003-00004014,                                        ,0.00,40111.50
2018-05-29,0003-00004018,                                        ,0.00,38320.70
2018-05-29,0003-00003967,                                        ,0.00,44933.35
2018-05-29,0003-00003966,                                        ,0.00,9770.75
2018-05-29,0003-00004045,MERCOVAN ARGENTINA SRL                  ,13080.10,0.00
2018-05-29,0003-00004049,MERCOVAN ARGENTINA SRL                  ,43408.75,0.00
2018-05-29,0003-00004059,MERCOVAN ARGENTINA SRL                  ,35416.70,0.00
2018-05-30,0003-00004067,MERCOVAN ARGENTINA SRL                  ,13080.10,0.00
2018-05-30,0003-00004070,MERCOVAN ARGENTINA SRL                  ,16032.50,0.00
2018-05-30,0003-00004074,MERCOVAN ARGENTINA SRL                  ,40105.45,0.00
2018-05-31,0003-00004083,MERCOVAN ARGENTINA SRL                  ,13080.10,0.00
2018-05-31,0003-00004084,MERCOVAN ARGENTINA SRL                  ,13080.10,0.00
2018-06-04,0003-00004092,MERCOVAN ARGENTINA SRL                  ,20146.50,0.00
2018-06-04,0003-00004096,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-06-05,0003-00004101,MERCOVAN ARGENTINA SRL                  ,52984.69,0.00
2018-06-05,0003-00004103,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-06-05,0003-00004108,MERCOVAN ARGENTINA SRL                  ,46058.65,0.00
2018-06-05,0003-00004113,MERCOVAN ARGENTINA SRL                  ,46586.21,0.00
2018-06-05,0003-00004114,MERCOVAN ARGENTINA SRL                  ,44618.75,0.00
2018-06-05,0003-00004115,MERCOVAN ARGENTINA SRL                  ,25047.00,0.00
2018-06-06,0003-00004118,MERCOVAN ARGENTINA SRL                  ,22203.50,0.00
2018-06-07,0003-00004132,MERCOVAN ARGENTINA SRL                  ,6050.00,0.00
2018-06-07,0003-00004135,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-06-07,0003-00004139,MERCOVAN ARGENTINA SRL                  ,25047.00,0.00
2018-06-07,0003-00004142,MERCOVAN ARGENTINA SRL                  ,20049.70,0.00
2018-06-07,0003-00004143,MERCOVAN ARGENTINA SRL                  ,18839.70,0.00
2018-06-08,0003-00004147,MERCOVAN ARGENTINA SRL                  ,11071.50,0.00
2018-06-08,0003-00004148,MERCOVAN ARGENTINA SRL                  ,22203.50,0.00
2018-06-08,0003-00004155,MERCOVAN ARGENTINA SRL                  ,40444.25,0.00
2018-06-08,0003-00004156,MERCOVAN ARGENTINA SRL                  ,40444.25,0.00
2018-06-11,0003-00004161,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-06-11,0003-00004162,MERCOVAN ARGENTINA SRL                  ,22203.50,0.00
2018-06-11,0003-00004163,MERCOVAN ARGENTINA SRL                  ,25047.00,0.00
2018-06-12,0003-00004172,MERCOVAN ARGENTINA SRL                  ,45966.69,0.00
2018-06-12,0003-00004175,MERCOVAN ARGENTINA SRL                  ,54056.75,0.00
2018-06-12,0003-00004176,MERCOVAN ARGENTINA SRL                  ,43674.95,0.00
2018-06-12,0003-00004178,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-06-07,0003-00003873,                                        ,0.00,16401.55
2018-06-07,0003-00003941,                                        ,0.00,22022.00
2018-06-07,0003-00004015,                                        ,0.00,19602.00
2018-06-07,0003-00004039,                                        ,0.00,22808.50
2018-06-07,0003-00004038,                                        ,0.00,22808.50
2018-06-07,0003-00004037,                                        ,0.00,18997.00
2018-06-07,0003-00004026,                                        ,0.00,13673.00
2018-06-07,0003-00003998,                                        ,0.00,24684.00
2018-06-07,0003-00003949,                                        ,0.00,20000.01
2018-06-07,0003-00003936,                                        ,0.00,22022.00
2018-06-13,0003-00004184,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-05-21,0003-00003985,                                        ,0.00,13080.10
2018-05-21,0003-00004035,                                        ,0.00,13080.10
2018-05-21,0003-00004045,                                        ,0.00,13080.10
2018-05-21,0003-00004067,                                        ,0.00,759.70
2018-06-07,0003-00004067,                                        ,0.00,12320.40
2018-06-07,0003-00004036,                                        ,0.00,49997.20
2018-06-07,0003-00004041,                                        ,0.00,38127.10
2018-06-07,0003-00004049,                                        ,0.00,43408.75
2018-06-07,0003-00004059,                                        ,0.00,35416.70
2018-06-07,0003-00004074,                                        ,0.00,40105.45
2018-06-07,0003-00004083,                                        ,0.00,13080.10
2018-06-07,0003-00004084,                                        ,0.00,13080.10
2018-05-29,0003-00003966,                                        ,0.00,26160.20
2018-05-29,0003-00003966,                                        ,0.00,6776.00
2018-06-15,0003-00004198,MERCOVAN ARGENTINA SRL                  ,15972.00,0.00
2018-06-18,0003-00004096,                                        ,0.00,18307.30
2018-06-18,0003-00004101,                                        ,0.00,52984.69
2018-06-18,0003-00004103,                                        ,0.00,18307.30
2018-06-18,0003-00004108,                                        ,0.00,46058.65
2018-06-18,0003-00004113,                                        ,0.00,46586.21
2018-06-18,0003-00004114,                                        ,0.00,44618.75
2018-06-18,0003-00004118,                                        ,0.00,22203.50
2018-06-18,0003-00004132,                                        ,0.00,6050.00
2018-06-18,0003-00004135,                                        ,0.00,18307.30
2018-06-18,0003-00004147,                                        ,0.00,11071.50
2018-06-18,0003-00004148,                                        ,0.00,22203.50
2018-06-18,0003-00004155,                                        ,0.00,40444.25
2018-06-18,0003-00004220,MERCOVAN ARGENTINA SRL                  ,41787.35,0.00
2018-06-18,0003-00004224,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-06-21,0003-00004242,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-06-21,0003-00004244,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-06-21,0003-00004244,MERCOVAN ARGENTINA SRL                  ,0.00,6776.00
2018-06-21,0003-00004245,MERCOVAN ARGENTINA SRL                  ,58618.45,0.00
2018-06-21,0003-00004246,MERCOVAN ARGENTINA SRL                  ,22203.50,0.00
2018-06-21,0003-00004247,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-06-21,0003-00004251,MERCOVAN ARGENTINA SRL                  ,16395.50,0.00
2018-06-21,0003-00004257,MERCOVAN ARGENTINA SRL                  ,24986.50,0.00
2018-07-02,0003-00004295,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-07-02,0003-00004297,MERCOVAN ARGENTINA SRL                  ,49492.03,0.00
2018-07-02,0003-00004092,                                        ,0.00,20146.50
2018-07-02,0003-00004115,                                        ,0.00,25047.00
2018-07-02,0003-00004139,                                        ,0.00,25047.00
2018-07-02,0003-00004142,                                        ,0.00,20049.70
2018-07-02,0003-00004143,                                        ,0.00,18839.70
2018-07-02,0003-00004156,                                        ,0.00,40444.25
2018-07-02,0003-00004161,                                        ,0.00,18307.30
2018-07-02,0003-00004162,                                        ,0.00,22203.50
2018-07-02,0003-00004163,                                        ,0.00,25047.00
2018-07-02,0003-00004172,                                        ,0.00,45966.69
2018-07-02,0003-00004175,                                        ,0.00,54056.75
2018-07-02,0003-00004176,                                        ,0.00,43674.95
2018-07-02,0003-00004178,                                        ,0.00,18307.30
2018-07-02,0003-00004184,                                        ,0.00,18307.30
2018-07-02,0003-00004220,                                        ,0.00,41787.35
2018-07-02,0003-00004224,                                        ,0.00,18307.30
2018-07-02,0003-00004070,                                        ,0.00,16032.50
2018-07-02,0003-00004297,MERCOVAN ARGENTINA SRL                  ,0.00,49492.03
2018-07-02,0003-00004299,MERCOVAN ARGENTINA SRL                  ,56966.80,0.00
2018-07-04,0003-00004313,MERCOVAN ARGENTINA SRL                  ,22412.83,0.00
2018-07-05,0003-00004328,MERCOVAN ARGENTINA SRL                  ,56349.70,0.00
2018-07-06,0003-00004335,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-07-10,0003-00004346,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-07-10,0003-00004347,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-07-12,0003-00004198,                                        ,0.00,15972.00
2018-07-12,0003-00004242,                                        ,0.00,18307.30
2018-07-12,0003-00004244,                                        ,0.00,11531.30
2018-07-12,0003-00004245,                                        ,0.00,58618.45
2018-07-12,0003-00004246,                                        ,0.00,22203.50
2018-07-12,0003-00004247,                                        ,0.00,18307.30
2018-07-12,0003-00004251,                                        ,0.00,16395.50
2018-07-12,0003-00004257,                                        ,0.00,24986.50
2018-07-12,0003-00004295,                                        ,0.00,18307.30
2018-07-12,0003-00004299,                                        ,0.00,56966.80
2018-07-12,0003-00004313,                                        ,0.00,22412.83
2018-07-12,0003-00004328,                                        ,0.00,56349.70
2018-07-12,0003-00004335,                                        ,0.00,18307.30
2018-07-16,0003-00004392,MERCOVAN ARGENTINA SRL                  ,55998.80,0.00
2018-07-16,0003-00004393,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-07-17,0003-00004404,MERCOVAN ARGENTINA SRL                  ,16797.22,0.00
2018-07-17,0003-00004406,MERCOVAN ARGENTINA SRL                  ,63791.20,0.00
2018-07-17,0003-00004407,MERCOVAN ARGENTINA SRL                  ,29029.11,0.00
2018-07-17,0003-00004410,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-07-18,0003-00004424,MERCOVAN ARGENTINA SRL                  ,18307.30,0.00
2018-07-25,0003-00004479,MERCOVAN ARGENTINA SRL                  ,25809.30,0.00
2018-07-25,0003-00004480,MERCOVAN ARGENTINA SRL                  ,45024.10,0.00
2018-07-26,0003-00004484,MERCOVAN ARGENTINA SRL                  ,17764.01,0.00
2018-07-26,0003-00000212,MERCOVAN ARGENTINA SRL                  ,0.00,17764.01
2016-12-26,0003-00000087,                                        ,0.00,11374.00
2016-12-26,0003-00000096,                                        ,0.00,11374.00
2016-12-26,0003-00000103,                                        ,0.00,68246.20
2018-07-26,0003-00004487,MERCOVAN ARGENTINA SRL                  ,14520.00,0.00
2017-02-10,0003-00000488,                                        ,0.00,5000.00
2018-07-26,0003-00004492,MERCOVAN ARGENTINA SRL                  ,2420.00,0.00
2018-07-27,0003-00004493,MERCOVAN ARGENTINA SRL                  ,33783.20,0.00
2018-07-27,0003-00004494,MERCOVAN ARGENTINA SRL                  ,55581.35,0.00
2018-07-27,0003-00004493,                                        ,0.00,33783.20
2018-07-27,0003-00004494,                                        ,0.00,55581.35
2018-07-30,0003-00000259,                                        ,0.00,14399.00
